RegionName,State,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
Tehama ,CA,200900.0,199000.0,199000.0,196925.0,189000.0,182000.0,174900.0,174700.0,169900.0,164900.0,169900.0,164950.0,164900.0,162000.0,157000.0,160000.0,159900.0,151900.0,155000.0,158950.0,149900.0,159450.0,152000.0,147750.0,144500.0,134900.0,134900.0,145000.0,139900.0,150000.0,140000.0,150000.0,159000.0,152300.0,162250.0,164950.0,170000.0,175900.0,175000.0,174950.0,187250.0,189700.0,197000.0,196000.0,220000.0,218950.0,218000.0,216500.0,205000.0,209450.0,209900.0,209900.0,199000.0,198900.0,199900.0,199900.0,199000.0,199000.0,199000.0,188000.0,199000.0,214950.0,212450.0,219975.0,224950.0,225000.0,196825.0,219000.0,215000.0,215000.0,219900.0,215000.0,215000.0,212200.0,214950.0,225000.0,225000.0,229000.0,225000.0,219825.0,229500.0,228000.0,225000.0,225000.0,229900.0,232000.0,240000.0,240000.0,234900.0,245000.0,243000.0,229500.0,235000.0,239000.0,245000.0,250000.0,249250.0,249000.0,259000.0,249900.0,254500.0,249999.5,260000.0,263750.0,249900.0,249900.0,249700.0,249950.0,250000.0,249000.0,255000.0,260000.0,269950.0,275000.0,279000.0,279000.0,269900.0
Lake ,CA,199900.0,198750.0,189900.0,187000.0,184300.0,185950.0,180000.0,175000.0,174500.0,169950.0,169000.0,159000.0,148875.0,144900.0,144225.0,145000.0,150000.0,149900.0,155000.0,161250.0,159000.0,139000.0,135200.0,129950.0,130000.0,129900.0,134950.0,129900.0,135500.0,136662.5,140000.0,145000.0,145000.0,149900.0,150000.0,149900.0,139975.0,139900.0,159000.0,159000.0,169000.0,175400.0,175800.0,189000.0,189000.0,179999.5,179900.0,182000.0,189000.0,179450.0,196300.0,209000.0,219900.0,220000.0,225000.0,229000.0,229000.0,225000.0,214950.0,210000.0,210000.0,215000.0,214900.0,225000.0,232000.0,239900.0,239950.0,234500.0,245000.0,245000.0,245000.0,239000.0,235000.0,234900.0,239900.0,244600.0,250000.0,249700.0,245000.0,245000.0,239000.0,248500.0,245000.0,230999.5,238500.0,235000.0,245000.0,259000.0,260000.0,265000.0,265000.0,265000.0,265000.0,269000.0,269000.0,277000.0,280042.0,281000.0,289000.0,289900.0,289900.0,308950.0,299900.0,299900.0,299000.0,289000.0,289250.0,295000.0,285000.0,279000.0,279999.0,292900.0,297750.0,295000.0,289950.0,289000.0,288000.0
Marin ,CA,875000.0,889000.0,875000.0,875000.0,873950.0,875000.0,858000.0,832450.0,819000.0,799000.0,799000.0,795000.0,789000.0,799000.0,799000.0,795000.0,799000.0,799000.0,785000.0,759000.0,769475.0,751380.0,749850.0,729000.0,749950.0,787000.0,792000.0,840000.0,869500.0,899000.0,899000.0,879000.0,879000.0,898000.0,879000.0,845000.0,849500.0,850000.0,925000.0,995000.0,977000.0,995000.0,995000.0,939000.0,995000.0,972500.0,900000.0,920000.0,899000.0,900000.0,949000.0,925000.0,949000.0,959500.0,929000.0,984944.0,1050000.0,998500.0,995000.0,950000.0,915000.0,947450.0,995000.0,999999.0,1049000.0,1025000.0,998000.0,995000.0,1092000.0,1095000.0,1095000.0,1050000.0,1097000.0,1099000.0,1095000.0,1190000.0,1199000.0,1195000.0,1150000.0,1148500.0,1177000.0,1189500.0,1100000.0,1149500.0,1099000.0,1099000.0,1250000.0,1299000.0,1249000.0,1249000.0,1185000.0,1195000.0,1225000.0,1265000.0,1257500.0,1277000.0,1200000.0,1200000.0,1295000.0,1325000.0,1295000.0,1266000.0,1200000.0,1195000.0,1288500.0,1249000.0,1225000.0,1150000.0,1100000.0,1115000.0,1225000.0,1295000.0,1275000.0,1249000.0,1195000.0,1200000.0,1275000.0
Kings ,CA,179900.0,180000.0,179900.0,179900.0,179000.0,175000.0,169900.0,168000.0,169900.0,172250.0,169700.0,164950.0,159900.0,144500.0,149900.0,145000.0,145000.0,139900.0,145000.0,147000.0,150000.0,149900.0,147800.0,149450.0,149000.0,140000.0,138500.0,140000.0,149000.0,155000.0,149900.0,152200.0,149450.0,145000.0,159900.0,160000.0,150000.0,160000.0,160000.0,165000.0,168250.0,180000.0,199500.0,185444.0,197000.0,199975.0,204900.0,215000.0,215000.0,207000.0,195000.0,199000.0,185000.0,190000.0,179999.5,199990.0,202450.0,194900.0,194999.0,190000.0,195000.0,204950.0,196500.0,205000.0,220000.0,220000.0,215000.0,209900.0,219900.0,210000.0,214902.5,210000.0,214905.0,220000.0,219900.0,223000.0,225000.0,224143.5,225000.0,225450.0,229925.0,230490.0,229000.0,231063.0,239900.0,235000.0,239900.0,242500.0,237500.0,243990.0,243995.0,239450.0,239900.0,239000.0,244950.0,245000.0,245000.0,245000.0,246990.0,249000.0,250000.0,250000.0,254700.0,255000.0,260000.0,263599.0,264535.0,269000.0,269134.0,267200.0,270000.0,275000.0,275000.0,274975.0,270000.0,270000.0,270000.0
Merced ,CA,121750.0,123000.0,125000.0,129900.0,129900.0,129900.0,126187.5,125000.0,124900.0,122980.0,123900.0,119000.0,118900.0,116100.0,118900.0,119900.0,119900.0,120000.0,124900.0,124900.0,124900.0,124900.0,122500.0,123900.0,121250.0,120000.0,121000.0,124900.0,124900.0,129000.0,130000.0,134900.0,134900.0,135000.0,135000.0,139000.0,142500.0,140900.0,149900.0,150000.0,153950.0,159900.0,172000.0,175000.0,179000.0,174900.0,175000.0,179900.0,189000.0,199000.0,209900.0,211000.0,209900.0,219000.0,224000.0,221750.0,221700.0,218500.0,215000.0,215700.0,214900.0,215900.0,220000.0,224999.5,229000.0,232000.0,229900.0,234900.0,234900.0,229972.5,229995.0,229900.0,229900.0,234900.0,234900.0,239000.0,239000.0,239900.0,245500.0,249900.0,250000.0,253700.0,255900.0,259900.0,259900.0,259900.0,260000.0,259999.5,266000.0,266400.0,269000.0,270000.0,274949.5,275000.0,280850.0,285000.0,286000.0,297915.0,299000.0,295000.0,299000.0,299000.0,299950.0,304650.0,300000.0,299900.0,297500.0,299900.0,299000.0,299000.0,304800.0,308347.0,309000.0,311740.0,311540.0,309900.0,309999.5
Madera ,CA,199000.0,199000.0,199000.0,199000.0,199000.0,194900.0,183000.0,184700.0,177530.0,169900.0,169900.0,165660.0,165000.0,160000.0,162000.0,155000.0,156225.0,153000.0,154200.0,159000.0,157900.0,150000.0,149900.0,149000.0,149900.0,150000.0,151450.0,155900.0,154900.0,165000.0,165900.0,170000.0,178900.0,179900.0,191700.0,185000.0,190000.0,196900.0,199000.0,199950.0,212500.0,219000.0,225000.0,229900.0,220000.0,224900.0,239900.0,239450.0,238000.0,244450.0,245000.0,249700.0,255000.0,264000.0,269000.0,264000.0,258250.0,249900.0,249900.0,249900.0,254900.0,250000.0,249999.0,254000.0,250000.0,254900.0,249992.5,250000.0,250000.0,250000.0,254900.0,249000.0,249950.0,252450.0,252500.0,260000.0,264900.0,269565.0,274900.0,275000.0,270000.0,275000.0,275000.0,279000.0,277700.0,275950.0,275665.0,290000.0,298000.0,299900.0,312250.0,309950.0,299500.0,299500.0,299900.0,309000.0,304900.0,314900.0,309000.0,300000.0,300000.0,300079.0,299900.0,299000.0,299500.0,300000.0,305000.0,314000.0,319000.0,309900.0,323390.0,323680.0,325000.0,329000.0,325240.0,329950.0,330000.0
Amador ,CA,270800.0,249999.0,250000.0,249950.0,250000.0,249000.0,244900.0,239000.0,245000.0,249000.0,239000.0,235000.0,235000.0,199900.0,219000.0,217900.0,215000.0,204900.0,209950.0,199900.0,200000.0,199000.0,189900.0,185450.0,189450.0,199000.0,185000.0,196000.0,199000.0,210000.0,215000.0,219475.0,204975.0,229000.0,228900.0,225000.0,221900.0,225000.0,235000.0,239700.0,239500.0,241000.0,250000.0,239900.0,239900.0,234900.0,237000.0,238500.0,249000.0,245000.0,239000.0,259000.0,269000.0,270000.0,263749.5,259950.0,269000.0,272500.0,275000.0,249999.0,260000.0,259950.0,249999.0,260000.0,285000.0,298000.0,299000.0,296000.0,289000.0,289000.0,298000.0,298000.0,299250.0,299999.0,299000.0,319000.0,339000.0,329000.0,329000.0,329950.0,349000.0,354500.0,364500.0,360000.0,359000.0,356500.0,378925.0,371200.0,359500.0,364900.0,365000.0,362400.0,353900.0,359000.0,354900.0,352500.0,352500.0,360000.0,359450.0,360900.0,367000.0,359900.0,364900.0,359250.0,359000.0,354925.0,359250.0,359000.0,362250.0,370500.0,379000.0,379900.0,379900.0,375000.0,378400.0,382500.0,369450.0
San Luis Obispo ,CA,499999.5,504500.0,499000.0,499000.0,499000.0,489900.0,473888.5,469900.0,469000.0,459000.0,449000.0,440000.0,434000.0,425000.0,430000.0,434900.0,449000.0,449000.0,439000.0,439000.0,435000.0,435000.0,439500.0,449000.0,440500.0,444000.0,439900.0,435000.0,449000.0,450000.0,472000.0,470000.0,449900.0,449000.0,464145.0,460000.0,459990.0,475000.0,475000.0,489000.0,524777.0,525000.0,529900.0,535000.0,535000.0,529949.5,533000.0,539000.0,525000.0,519000.0,515000.0,539000.0,545000.0,549000.0,549000.0,549000.0,545000.0,539000.0,549000.0,564000.0,559000.0,550000.0,558500.0,569000.0,575000.0,584757.0,582500.0,582416.5,585000.0,595000.0,595000.0,595000.0,585000.0,583745.0,596000.0,595000.0,599000.0,599450.0,599900.0,599900.0,625000.0,625000.0,636250.0,649000.0,655950.0,649900.0,649000.0,649999.0,659000.0,665000.0,660000.0,669950.0,665000.0,666148.0,675000.0,675000.0,675000.0,675000.0,669000.0,675000.0,688000.0,685000.0,698000.0,689945.0,685000.0,675000.0,670975.0,675000.0,670000.0,675000.0,669000.0,679900.0,684745.0,679900.0,689000.0,695000.0,690000.0
Lassen ,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000.0,199949.5,199500.0,195000.0,195000.0,194900.0,191750.0,199000.0,194900.0,198000.0,198000.0,219500.0,219950.0,225000.0,219950.0,220000.0
Santa Cruz ,CA,625000.0,619000.0,638000.0,635000.0,645000.0,625000.0,625000.0,639000.0,599950.0,599000.0,595000.0,575000.0,550000.0,550000.0,559949.5,559000.0,556200.0,549000.0,549000.0,549000.0,529950.0,535000.0,525000.0,500000.0,489000.0,487000.0,499000.0,524900.0,539000.0,582500.0,579000.0,550000.0,549000.0,539900.0,547000.0,549000.0,550000.0,589900.0,599000.0,622000.0,629000.0,638994.0,649000.0,649000.0,649900.0,649900.0,650000.0,649000.0,639000.0,649000.0,649000.0,659000.0,689000.0,699000.0,694750.0,679000.0,709000.0,700000.0,699000.0,699000.0,695000.0,699999.5,768000.0,719000.0,729000.0,749000.0,749000.0,750000.0,769000.0,749000.0,750000.0,769000.0,750000.0,750000.0,779000.0,800000.0,825000.0,826250.0,819450.0,799000.0,797850.0,799000.0,798500.0,799000.0,779000.0,779950.0,799250.0,814900.0,819000.0,818000.0,829450.0,830000.0,849000.0,849000.0,845000.0,839000.0,829000.0,849000.0,852500.0,850000.0,850000.0,875000.0,859000.0,875000.0,879000.0,865000.0,869000.0,848000.0,839495.0,825000.0,874000.0,898999.0,899000.0,898500.0,885000.0,890000.0,885000.0
Los Angeles ,CA,399000.0,389000.0,399000.0,398880.0,399000.0,398840.0,395000.0,399000.0,385000.0,375000.0,370000.0,359000.0,350000.0,350000.0,350000.0,350000.0,350000.0,359000.0,358000.0,350000.0,349900.0,346000.0,339000.0,330000.0,329994.5,330000.0,338000.0,340000.0,349500.0,359900.0,369000.0,369900.0,374900.0,374999.0,379000.0,379900.0,389000.0,399000.0,425000.0,449900.0,466890.0,479000.0,489000.0,485000.0,488944.0,479000.0,474900.0,468000.0,460000.0,469800.0,475000.0,493000.0,499900.0,500000.0,514995.0,509900.0,515000.0,499999.0,509650.0,499000.0,492995.0,499000.0,519000.0,539000.0,564744.0,569000.0,570000.0,570000.0,570000.0,572000.0,565348.0,565000.0,565000.0,579000.0,589000.0,599000.0,599000.0,605000.0,599999.0,599500.0,599000.0,599999.0,599999.0,599000.0,599900.0,599900.0,615000.0,629000.0,639000.0,639000.0,639000.0,635000.0,630000.0,630000.0,629900.0,625000.0,629000.0,640000.0,649000.0,659888.0,665000.0,675000.0,658138.0,659000.0,660000.0,660000.0,658900.0,649999.0,649900.0,650000.0,665000.0,675000.0,679000.0,689000.0,695000.0,689000.0,689000.0
Contra Costa ,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488998.0,475000.0,465000.0,450000.0,446240.0,439974.5,464900.0,495000.0,500000.0,525000.0,525000.0,525000.0,499900.0,499000.0,499000.0,479000.0,459775.0,462900.0,484900.0,517500.0,547000.0,575000.0,570000.0,558888.0,545000.0,530000.0,529000.0,524900.0,500000.0,510000.0,539900.0,570000.0,589999.0,595000.0,599000.0,579000.0,560000.0,570000.0,574000.0,555000.0,549925.0,549000.0,569000.0,599000.0,600000.0,625000.0,607400.0,599900.0,589900.0,585000.0,580000.0,574500.0,550000.0,555000.0,594000.0,618888.0,629850.0,640000.0,639900.0,625000.0,609000.0,619000.0,609949.5,599000.0,585000.0,584990.0,599000.0,610935.0,629000.0,630000.0,635990.0,625000.0,624000.0,620000.0
Glenn ,CA,198000.0,199500.0,189475.0,180000.0,184950.0,187475.0,185000.0,180000.0,185000.0,189250.0,189000.0,187000.0,187000.0,173675.0,169950.0,159900.0,159000.0,164975.0,167600.0,175000.0,179500.0,189000.0,179500.0,180750.0,179500.0,177200.0,172900.0,172000.0,171000.0,171450.0,172900.0,176950.0,179750.0,167400.0,174900.0,189900.0,189500.0,189700.0,198237.5,189500.0,185000.0,199000.0,194900.0,213500.0,229000.0,217500.0,209500.0,204250.0,184500.0,199000.0,190000.0,199900.0,193500.0,215000.0,249000.0,239950.0,220000.0,208000.0,205000.0,214900.0,222500.0,235000.0,235000.0,225000.0,233900.0,235000.0,229900.0,224950.0,225350.0,225000.0,225000.0,227000.0,232910.0,238892.5,227000.0,224900.0,229450.0,227500.0,225000.0,224500.0,224000.0,227000.0,229900.0,235000.0,242000.0,240950.0,239900.0,239900.0,237500.0,239900.0,245000.0,239000.0,239450.0,247500.0,260000.0,260000.0,259500.0,239000.0,240000.0,249000.0,246000.0,249000.0,247450.0,237000.0,242000.0,235000.0,235000.0,243500.0,269500.0,272450.0,270000.0,285000.0,289000.0,299500.0,299000.0,299000.0,299000.0
Alameda ,CA,399900.0,410000.0,419000.0,429888.0,439000.0,439000.0,430000.0,429950.0,427405.0,419500.0,404925.0,388250.0,379500.0,370000.0,384609.0,378000.0,388000.0,385000.0,389900.0,392600.0,389900.0,379000.0,359800.0,349730.0,349900.0,359900.0,369000.0,375000.0,399900.0,419000.0,424900.0,425000.0,427000.0,447100.0,470000.0,438000.0,439000.0,460000.0,485000.0,518000.0,529995.0,539850.0,530000.0,525000.0,549000.0,539000.0,509444.0,520000.0,525000.0,549000.0,549999.0,579000.0,599000.0,599000.0,599000.0,589000.0,579000.0,580000.0,559950.0,549919.0,565000.0,599000.0,625000.0,630000.0,650000.0,660000.0,665000.0,649000.0,649894.0,650000.0,649900.0,649900.0,649000.0,650000.0,698888.0,718000.0,720000.0,718000.0,715000.0,699000.0,699991.5,699000.0,699000.0,699000.0,699999.0,725000.0,749000.0,750000.0,775000.0,772000.0,750000.0,753995.0,759000.0,760990.0,765990.0,750000.0,749000.0,765000.0,799000.0,799999.5,828888.0,838000.0,825000.0,814950.0,818000.0,799999.0,799865.0,799000.0,799000.0,799884.0,828888.0,840990.0,849000.0,849000.0,825000.0,825000.0,827880.0
Sacramento ,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000.0,299900.0,303400.0,314900.0,315000.0,314328.5,310000.0,310000.0,315000.0,315945.0,315000.0,319969.0,319500.0,325000.0,329900.0,335000.0,335000.0,335000.0,335000.0,330000.0,329950.0,329000.0,325000.0,324997.0,329000.0,339900.0,349900.0,348990.0,348840.0,349844.0,349900.0,349900.0,349900.0,349900.0,349844.0,349950.0,359000.0,359900.0,365000.0,370000.0,375000.0,375000.0,375000.0,375000.0,372500.0,374000.0,370000.0,369950.0,369950.0,379000.0,385000.0,385000.0,389900.0,394500.0,395000.0,389900.0
Inyo ,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,302000.0,299000.0,292500.0,275000.0,275000.0,279450.0,286200.0,292950.0,279950.0,276950.0,269900.0,249900.0,249900.0,249900.0,274500.0,259000.0,269000.0,274950.0,259900.0,259900.0,257450.0,249900.0,249900.0,244950.0,279950.0,290000.0,292495.0,299000.0,299700.0,299700.0,299250.0,299000.0,295000.0,319000.0,309000.0,339000.0,325000.0,328950.0,329450.0,328000.0,325000.0,312000.0,319450.0,325000.0,312500.0,314950.0,325000.0,308000.0,310000.0,325000.0,325000.0,339900.0,335000.0,350960.0,311500.0,310000.0,309950.0,297400.0,311450.0,365000.0,369900.0,365000.0,377450.0,345000.0,329825.0,326950.0,329900.0,347500.0,345000.0,339950.0,375000.0,377450.0,339900.0,345000.0,359900.0,365000.0,359900.0,375000.0,372000.0,367500.0,367500.0,366000.0,350000.0,359900.0,390000.0,412000.0,400000.0,389450.0,389000.0,379000.0
Kern ,CA,160000.0,161900.0,160000.0,160250.0,159900.0,159000.0,158000.0,155000.0,154500.0,149900.0,149900.0,145000.0,141150.0,136900.0,139900.0,137000.0,139000.0,139500.0,137500.0,139900.0,139900.0,139500.0,135000.0,130500.0,130000.0,134500.0,134995.0,134950.0,139900.0,140000.0,143437.0,140000.0,139000.0,145000.0,149900.0,152500.0,160000.0,165950.0,170000.0,175000.0,180000.0,188000.0,189500.0,193650.0,198500.0,200000.0,199900.0,195000.0,194900.0,199000.0,209900.0,218444.0,219500.0,224900.0,225000.0,224950.0,219900.0,214000.0,214900.0,206000.0,205000.0,217900.0,222995.0,229900.0,235000.0,235000.0,235000.0,235000.0,235000.0,235000.0,234250.0,229900.0,229900.0,228000.0,230000.0,235000.0,237499.0,242000.0,239900.0,239000.0,235000.0,234900.0,229900.0,232500.0,225000.0,227000.0,235000.0,240000.0,249000.0,249900.0,254900.0,249900.0,249000.0,244950.0,244900.0,245000.0,249000.0,250000.0,257200.0,259000.0,256900.0,259500.0,259000.0,254900.0,250000.0,249900.0,249900.0,249900.0,249000.0,249500.0,254000.0,259900.0,259900.0,259999.0,259000.0,259250.0,255000.0
Sonoma ,CA,419900.0,425000.0,419900.0,419900.0,413000.0,410000.0,411500.0,415000.0,406500.0,399000.0,386250.0,374900.0,360947.5,349500.0,359000.0,359000.0,369000.0,373542.5,369000.0,359500.0,365000.0,365000.0,359900.0,354900.0,351457.0,350000.0,359000.0,359950.0,385000.0,399900.0,415000.0,425000.0,410606.0,402850.0,443500.0,424425.0,415000.0,424900.0,429975.0,459000.0,485000.0,498000.0,494875.0,499000.0,524950.0,525000.0,524925.0,525000.0,495000.0,480000.0,485000.0,489000.0,511500.0,499999.0,499000.0,499900.0,499000.0,499900.0,510000.0,515000.0,499000.0,517000.0,540000.0,549950.0,549950.0,554500.0,559000.0,565000.0,574500.0,575000.0,585000.0,593000.0,579000.0,585000.0,599000.0,610000.0,610000.0,599500.0,599950.0,625000.0,631000.0,625000.0,624950.0,625934.0,625000.0,639000.0,649500.0,649250.0,659000.0,670000.0,659000.0,655000.0,670000.0,699000.0,699999.0,699949.5,699000.0,699925.0,699000.0,699000.0,696412.5,695000.0,697800.0,680000.0,685000.0,666500.0,659000.0,649990.0,649000.0,650000.0,679000.0,699000.0,699000.0,699500.0,699950.0,699000.0,699000.0
San Bernardino ,CA,174500.0,170000.0,174900.0,179000.0,179900.0,180000.0,179900.0,179900.0,179000.0,175000.0,172000.0,168894.0,165000.0,165000.0,168894.0,169800.0,170000.0,174900.0,174900.0,174900.0,173000.0,170950.0,168000.0,165000.0,164900.0,163200.0,165000.0,169900.0,172500.0,177600.0,179900.0,185000.0,184900.0,185000.0,185000.0,185000.0,185000.0,189900.0,199000.0,200500.0,210000.0,220000.0,229900.0,235000.0,240000.0,240000.0,235000.0,235000.0,239500.0,242000.0,249900.0,250000.0,259000.0,265000.0,265000.0,265000.0,265000.0,264900.0,265000.0,260000.0,268000.0,264900.0,269900.0,270000.0,275000.0,280000.0,284900.0,285000.0,285000.0,289000.0,288000.0,289000.0,289000.0,289900.0,294900.0,297000.0,299900.0,300000.0,309000.0,304900.0,299910.5,299900.0,299900.0,299900.0,299900.0,300000.0,309900.0,314900.0,319000.0,318900.0,319000.0,319000.0,320000.0,320000.0,320000.0,319900.0,319999.5,325000.0,329999.0,332000.0,339000.0,340000.0,345000.0,345000.0,344780.0,339500.0,339000.0,337900.0,339900.0,340000.0,345000.0,349000.0,349900.0,349999.0,352000.0,350000.0,350000.0
Ventura ,CA,525000.0,503000.0,510000.0,499900.0,510000.0,499500.0,499000.0,499000.0,499000.0,479000.0,471000.0,459000.0,449000.0,439000.0,439000.0,439000.0,435000.0,439000.0,439900.0,439000.0,435000.0,429000.0,414000.0,410000.0,409900.0,408900.0,409450.0,419000.0,410000.0,425000.0,429900.0,436000.0,449000.0,420000.0,469500.0,459900.0,465000.0,486500.0,495000.0,509450.0,533750.0,545000.0,539000.0,540000.0,545000.0,539000.0,539000.0,534999.0,539000.0,563500.0,539000.0,550000.0,574000.0,575000.0,575000.0,569000.0,567250.0,559250.0,567500.0,559450.0,559900.0,550000.0,565000.0,589000.0,609000.0,609950.0,614900.0,609450.0,610000.0,609900.0,599000.0,599000.0,598500.0,599000.0,603300.0,619925.0,629000.0,630000.0,619000.0,619000.0,619000.0,619000.0,625000.0,610000.0,614999.0,625180.0,629540.0,644000.0,649000.0,635000.0,639900.0,645000.0,649505.0,649613.0,649000.0,649000.0,640000.0,635000.0,642000.0,650000.0,650000.0,652400.0,659000.0,649900.0,648250.0,647000.0,635000.0,629000.0,629000.0,629900.0,639000.0,649000.0,648000.0,649000.0,650000.0,649900.0,649900.0
Riverside ,CA,229900.0,234500.0,234000.0,234900.0,234900.0,232000.0,229000.0,229900.0,229900.0,229500.0,229900.0,225000.0,224900.0,219894.0,220000.0,220000.0,220000.0,219900.0,215000.0,215000.0,215000.0,219000.0,219000.0,219900.0,219900.0,219900.0,219900.0,222500.0,225000.0,225000.0,227790.0,230000.0,235000.0,241000.0,250000.0,259000.0,264900.0,269900.0,279000.0,285000.0,295000.0,299000.0,300000.0,305000.0,315000.0,315000.0,320000.0,324900.0,325000.0,326995.0,329000.0,331537.5,335000.0,335000.0,334500.0,334900.0,330000.0,329900.0,330000.0,335000.0,335000.0,339000.0,339900.0,342000.0,349000.0,349500.0,349000.0,348761.0,349500.0,350000.0,354000.0,355000.0,358900.0,359000.0,360000.0,365000.0,366010.0,369000.0,369900.0,367900.0,365000.0,368500.0,369000.0,370000.0,375000.0,375000.0,378000.0,379000.0,379990.0,384900.0,385000.0,384950.0,387950.0,389900.0,392490.0,395000.0,399000.0,399000.0,399000.0,400000.0,409900.0,410000.0,410000.0,409900.0,410000.0,410000.0,409000.0,405000.0,408000.0,409900.0,410000.0,410000.0,412990.0,416900.0,415000.0,411080.0,414990.0
San Joaquin ,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308694.0,305000.0,305000.0,299250.0,304000.0,304000.0,298000.0,289700.0,289900.0,295000.0,299000.0,300000.0,319850.0,325000.0,329950.0,329000.0,329900.0,329450.0,330000.0,330500.0,329500.0,327250.0,329000.0,348800.0,350000.0,355000.0,358000.0,349999.5,350000.0,349950.0,349888.0,349000.0,345000.0,349950.0,350000.0,359000.0,351900.0,356400.0,360000.0,359990.0,359925.0,360000.0,365000.0,365000.0,374000.0,371000.0,375000.0,374987.0,377175.0,380000.0,382398.0,385000.0,384500.0,382750.0,380000.0,387000.0,380765.5,378864.0,389000.0,399000.0,399997.0,407500.0,409970.0,410000.0,399990.0
Santa Clara ,CA,592500.0,596250.0,589000.0,599000.0,595000.0,599000.0,599000.0,599000.0,575000.0,564062.0,548800.0,525000.0,515155.0,539000.0,549000.0,559000.0,575000.0,580000.0,579000.0,569000.0,565000.0,550000.0,544800.0,514900.0,514500.0,529000.0,547500.0,560650.0,579000.0,599357.5,620000.0,610000.0,606500.0,619000.0,624900.0,619500.0,619940.0,659000.0,682500.0,699000.0,703875.0,699900.0,699000.0,689000.0,688000.0,679999.0,679888.0,679950.0,685000.0,709444.0,738694.0,748000.0,749999.0,749800.0,749000.0,740000.0,745000.0,738000.0,724250.0,701038.0,729000.0,778000.0,799000.0,835000.0,849894.0,850000.0,849999.0,848000.0,849000.0,849000.0,839888.0,832349.0,840000.0,875000.0,905450.0,925000.0,922900.0,900000.0,899888.0,899000.0,899000.0,898880.0,876000.0,859888.0,849975.0,889000.0,929944.0,939000.0,968400.0,953350.0,969950.0,988000.0,996500.0,999999.0,999999.0,1005880.0,1010994.5,1099000.0,1149000.0,1172475.0,1190000.0,1174688.0,1149000.0,1124880.0,1120000.0,1100000.0,1095000.0,1050000.0,1050000.0,1095000.0,1128800.0,1149000.0,1150000.0,1138000.0,1099000.0,1088880.0,1099956.0
